module_id,trace_id,remote_child_count,depth_layer,duration,Total_Child,max_depth
3381323003093840000 ,177595435::7352277282023091335,0,,2599,0,3
445056931695818000 ,177595435::7352277282023091335,3,3,6870,3,3
1507653747007040000 ,177595435::7352277282023091335,3,2,7082,3,3
5966569590170340000 ,177595435::7352277282023091335,0,,84,0,3
8380707062255040000 ,177595435::7352277282023091335,0,1,8207,0,3
5731743289699390000 ,177595435::7352277282023091335,0,,500,0,3
6933991656618590000 ,177595435::7352277282023091335,2,,1673,2,3
2404398593313790000 ,177595435::7352277282023091335,1,1,14217,1,3
4855789757366790000 ,177595435::7352277282023091335,0,1,5310,0,3
7456944156933480000 ,177595435::7352277282023091335,0,1,14474,0,3
4288794007086580000 ,177595435::7352277282023091335,29,0,111924,29,3
7664626743071810000 ,177595435::7352277282023091335,0,,1067,0,3
3809207637267710000 ,177595435::7352277282023091335,0,1,449,0,3
8163531666110860000 ,177595435::7352277282023091335,0,3,1707,0,3
7346352230506160000 ,177595435::7352277282023091335,0,1,5301,0,3
7090622870447260000 ,177595435::7352277282023091335,0,,1006,0,3
5692771473062680000 ,177595435::7352277282023091335,1,1,14964,1,3
520215795408078000 ,177595435::7352277282023091335,2,2,9897,2,3
3788181817678030000 ,177595435::7352277282023091335,1,1,491,1,3
6646352729413140000 ,177595435::7352277282023091335,3,,9391,3,3
7469326839418000000 ,177595435::7352277282023091335,0,,1022,0,3
2565834562381170000 ,177595435::7352277282023091335,1,1,12150,1,3
3593516614687610000 ,177595435::7352277282023091335,0,,4629,0,3
2919176908578600000 ,177595435::7352277282023091335,3,2,12211,3,3
5625801860674450000 ,177595435::7352277282023091335,23,,11337,23,3
948219305907875000 ,177595435::7352277282023091335,0,,66,0,3
8004525765218510000 ,177595435::7352277282023091335,0,,1941,0,3
4003510935001340000 ,177595435::7352277282023091335,0,,1238,0,3
5723867761118540000 ,177595435::7352277282023091335,1,1,8364,1,3
8591319043926480000 ,177595435::7352277282023091335,0,,2144,0,3
351879035888048000 ,177595435::7352277282023091335,0,,126,0,3
2094365591681910000 ,177595435::7352277282023091335,0,,2621,0,3
2273924556457100000 ,177595435::7352277282023091335,0,,338,0,3
6244885854360730000 ,177595435::7352277282023091335,0,,1301,0,3
8514616437228010000 ,177595435::7352277282023091335,7,2,46289,7,3
6671871442012890000 ,177595435::7352277282023091335,1,1,17310,1,3
3184899124217170000 ,177595435::7352277282023091335,1,1,1293,1,3
6777094457579430000 ,177595435::7352277282023091335,0,,1608,0,3
444999948999856000 ,177595435::7352277282023091335,0,,122,0,3
4573365840141620000 ,177595435::7352277282023091335,2,,2957,2,3
5412172457343270000 ,177595435::7352277282023091335,2,,4877,2,3
1657762333824630000 ,177595435::7352277282023091335,0,,927,0,3
225069623697923000 ,177595435::7352277282023091335,0,,3349,0,3
9189770838049080000 ,177595435::7352277282023091335,2,2,9371,2,3
6420098962583230000 ,177595435::7352277282023091335,0,,486,0,3
6113595431359820000 ,177595435::7352277282023091335,1,1,4645,1,3
54206256131988300 ,177595435::7352277282023091335,1,1,12323,1,3
2325509040636880000 ,177595435::7352277282023091335,0,,833,0,3
3401481827444620000 ,177595435::7352277282023091335,0,,404,0,3
3245752450152860000 ,177595435::7352277282023091335,1,1,3659,1,3
2942567591566370000 ,177595435::7352277282023091335,3,1,22547,3,3
3560564353014110000 ,177595435::7352277282023091335,0,,962,0,3
4695819132893710000 ,2886860804::1517397931666193622,0,1,428,0,1
5059986463469510000 ,2886860804::1517397931666193622,1,0,5294,1,1
6398245696789380 ,177287781::6398245696789389,0,0,385,0,0
6351936042345880000 ,177418842::8035012073898734756,0,1,1207,0,1
3480645266843080000 ,177418842::8035012073898734756,1,0,5537,1,1
5438737898645690 ,177393381::5438737898645699,0,0,17176,0,0
4204410955105450 ,177645890::4204410955105456,0,0,33,0,0
2136098992013380 ,177393381::2136098992013386,0,0,4404,0,0
187855295263059 ,177397316::187855295263059,0,0,117,0,0
2090582043617820000 ,2886861964::3940224559200915556,0,0,87,0,0
7904560218536260000 ,2886860941::4549844200192583092,0,0,1820,0,0
1445448649878410000 ,177289358::4472672572202316629,0,0,591,0,0
4206419152718810 ,177462213::4206419152718816,2,0,11106,2,0
7716636949046210 ,169371010::7716636949046212,0,0,100,0,0
6411007553030500000 ,2886860804::8587600933308228969,0,1,554,0,3
2290887961085170000 ,2886860804::8587600933308228969,0,2,234,0,3
9127332566693670000 ,2886860804::8587600933308228969,3,1,18644,3,3
3723869869146790000 ,2886860804::8587600933308228969,0,3,531,0,3
1977675133840210000 ,2886860804::8587600933308228969,1,2,2065,1,3
7947680035141750000 ,2886860804::8587600933308228969,1,2,13795,1,3
4250614397741320000 ,2886860804::8587600933308228969,3,0,23344,3,3
8685343763970430000 ,2886860804::8587600933308228969,0,3,260,0,3
2206353407688200000 ,177291022::4765182112164771251,1,2,2713,1,4
9206939034212010000 ,177291022::4765182112164771251,4,1,7862,4,4
6667718630439940 ,177291022::4765182112164771251,1,4,523,1,4
7297854612160430000 ,177291022::4765182112164771251,1,3,762,1,4
3860886804897560000 ,177291022::4765182112164771251,1,2,1490,1,4
1566612779985950000 ,177291022::4765182112164771251,1,2,3129,1,4
3272394048442100000 ,177291022::4765182112164771251,0,2,220,0,4
4298883973063740000 ,177291022::4765182112164771251,1,3,1063,1,4
478810205681948000 ,177291022::4765182112164771251,4,2,3211,4,4
663201427414159000 ,177291022::4765182112164771251,2,3,2520,2,4
979393370727521000 ,177291022::4765182112164771251,1,2,2804,1,4
4390831183570930000 ,177291022::4765182112164771251,6,0,32998,6,4
5637441278170590000 ,177291022::4765182112164771251,5,2,1711,5,4
2982582000495700000 ,177291022::4765182112164771251,1,2,4075,1,4
5050452772124980000 ,177291022::4765182112164771251,0,1,1094,0,4
2026876683736310000 ,177291022::4765182112164771251,1,3,1529,1,4
3096079105988410000 ,177291022::4765182112164771251,4,1,13316,4,4
5080022022339530000 ,177291022::4765182112164771251,0,1,971,0,4
3274510524774440000 ,2886860831::5398802853183805012,0,0,69,0,0
6378357420023760 ,177462358::6378357420023760,0,0,108,0,0
9172362470470650000 ,169614746::3975784874643021,0,1,1771,0,1
3975784874643020 ,169614746::3975784874643021,1,0,4791,1,1
3776582412229050 ,177430932::3776582412229051,2,0,4700,2,0
860023491214910000 ,177396508::8344970514473808174,0,0,1496,0,0
5392504811766650 ,177525514::5392504811766659,0,0,73,0,0
7647834412611470 ,169550683::7647834412611479,0,0,5570,0,0
6782565642870950000 ,177410857::630162543439293,1,1,3105,1,2
630162543439293 ,177410857::630162543439293,2,0,7759,2,2
7547156293036910000 ,177410857::630162543439293,0,2,1423,0,2
4830935978988060000 ,177410857::630162543439293,0,1,1387,0,2
7285569902549420000 ,177314577::4614415605418957,0,1,1461,0,1
4614415605418950 ,177314577::4614415605418957,1,0,4432,1,1
2245905916166570 ,169618122::2245905916166579,0,0,7433,0,0
5640175671873290000 ,2886860892::6434394319333190686,0,0,889,0,0
173330614098227000 ,169429959::619176497748823,2,1,7699,2,2
1117472726887930000 ,169429959::619176497748823,0,2,902,0,2
7001557728245980000 ,169429959::619176497748823,0,1,100,0,2
619176497748823 ,169429959::619176497748823,2,0,23501,2,2
2883744227286050000 ,169429959::619176497748823,0,2,972,0,2
1953660799400180 ,169295716::1953660799400183,0,0,73,0,0
657427525991839000 ,2886860818::2151540880607165314,0,0,486,0,0
6384273691082380 ,177403273::6384273691082388,0,0,4940,0,0
5130670307768670 ,177361367::5130670307768676,2,0,4912,2,0
7683176505540720 ,177650647::7683176505540727,0,0,340,0,0
7431450091701830000 ,2886860812::7451229802766731967,0,0,88,0,0
9074330945501450 ,177247195::9074330945501450,0,0,5842,0,0
3557978913487280 ,169678923::3557978913487289,0,0,3485,0,0
4260012367870160 ,177365199::4260012367870167,0,0,5698,0,0
7196273086971580 ,169374026::7196273086971584,2,0,4100,2,0
7272706356198800000 ,2886860844::5448458967740710600,1,0,7309,1,1
8834625871960930000 ,2886860844::5448458967740710600,0,1,984,0,1
6283378787084570 ,169090637::6283378787084571,0,0,58,0,0
3128280741151350 ,169687139::3128280741151357,0,0,20575,0,0
5512909253513140000 ,169492701::7862795907120468788,1,7,55802,1,10
8877726530397180000 ,169492701::7862795907120468788,1,9,2748,1,10
4604412060412990000 ,169492701::7862795907120468788,1,9,1866,1,10
3073422848001740000 ,169492701::7862795907120468788,1,7,14219,1,10
5596185772256890000 ,169492701::7862795907120468788,0,5,130,0,10
8778225796302860000 ,169492701::7862795907120468788,1,3,3618,1,10
6328254416977020000 ,169492701::7862795907120468788,1,3,1773,1,10
8495169773121410000 ,169492701::7862795907120468788,0,10,1155,0,10
6825909757212010000 ,169492701::7862795907120468788,1,3,5940,1,10
404674268625557000 ,169492701::7862795907120468788,0,1,14784,0,10
8624152835275930000 ,169492701::7862795907120468788,0,1,3704,0,10
3751656260701290000 ,169492701::7862795907120468788,11,2,120446,11,10
8159982036764280000 ,169492701::7862795907120468788,9,,12496,9,10
1181874719950610000 ,169492701::7862795907120468788,2,8,3107,2,10
5236449703045010000 ,169492701::7862795907120468788,0,9,568,0,10
2887825684730420000 ,169492701::7862795907120468788,2,3,4546,2,10
7903823133324230000 ,169492701::7862795907120468788,0,5,2356,0,10
4649788813019230000 ,169492701::7862795907120468788,0,,1397,0,10
2787275909411390000 ,169492701::7862795907120468788,0,9,1380,0,10
3590738151853790000 ,169492701::7862795907120468788,0,,866,0,10
7001843530297210000 ,169492701::7862795907120468788,2,3,4563,2,10
1445385612253270000 ,169492701::7862795907120468788,1,,994,1,10
4341711187628870000 ,169492701::7862795907120468788,1,3,87298,1,10
2983261646605180000 ,169492701::7862795907120468788,4,2,12620,4,10
7983402661821400000 ,169492701::7862795907120468788,1,9,2929,1,10
8315707986782840000 ,169492701::7862795907120468788,0,,1785,0,10
9213678079389700000 ,169492701::7862795907120468788,2,1,959,2,10
3978427938161140000 ,169492701::7862795907120468788,2,5,82404,2,10
4127078636637900000 ,169492701::7862795907120468788,4,1,31366,4,10
4769461323820730000 ,169492701::7862795907120468788,1,4,84615,1,10
2529613610834200000 ,169492701::7862795907120468788,1,4,3995,1,10
7446464075847790000 ,169492701::7862795907120468788,0,2,5289,0,10
214449667090071000 ,169492701::7862795907120468788,0,9,1402,0,10
3475960035673450000 ,169492701::7862795907120468788,0,9,1102,0,10
9088367187474130000 ,169492701::7862795907120468788,0,4,590,0,10
6281834846032060000 ,169492701::7862795907120468788,0,9,2186,0,10
4108482672436730000 ,169492701::7862795907120468788,0,2,15530,0,10
9104165174509300000 ,169492701::7862795907120468788,2,9,2322,2,10
3101579796062350000 ,169492701::7862795907120468788,7,8,8334,7,10
6365969368156800000 ,169492701::7862795907120468788,1,7,4149,1,10
1088430211921170000 ,169492701::7862795907120468788,1,1,2377,1,10
3699657579034670000 ,169492701::7862795907120468788,1,10,642,1,10
2881791915902690000 ,169492701::7862795907120468788,2,9,4153,2,10
5422852063851210000 ,169492701::7862795907120468788,1,10,1216,1,10
9023698767053630000 ,169492701::7862795907120468788,0,,1431,0,10
8401289064000090000 ,169492701::7862795907120468788,7,0,205078,7,10
7215269746923610000 ,169492701::7862795907120468788,3,6,59645,3,10
7726309832189110000 ,169492701::7862795907120468788,0,,1229,0,10
1508783287540000000 ,169492701::7862795907120468788,1,4,1889,1,10
5820393653214670000 ,169492701::7862795907120468788,0,9,1576,0,10
4594134514470230000 ,169492701::7862795907120468788,0,9,1461,0,10
8520023774317180000 ,169492701::7862795907120468788,0,9,1303,0,10
6660964939581590000 ,169492701::7862795907120468788,2,,3621,2,10
4057949355669750000 ,169492701::7862795907120468788,0,9,1324,0,10
4626399598979530000 ,169492701::7862795907120468788,0,9,475,0,10
4632166669989880000 ,169492701::7862795907120468788,2,1,122431,2,10
1292993953810710000 ,169492701::7862795907120468788,6,8,54062,6,10
610078565158943000 ,169492701::7862795907120468788,0,,433,0,10
4623710076521650000 ,169492701::7862795907120468788,1,,2949,1,10
3672587808725410 ,177393626::3672587808725416,0,0,7559,0,0
3465136974390380 ,177595589::3465136974390387,0,0,48,0,0
2365804561986260 ,169396293::2365804561986266,0,0,57,0,0
1168471354951000 ,177404314::1168471354951002,0,0,505,0,0
7182556534900660000 ,169697301::1593674967829042455,0,,184,0,1
175996711827912000 ,169697301::1593674967829042455,3,,2077,3,1
9047100174267410000 ,169697301::1593674967829042455,0,,3205,0,1
8852482619139880000 ,169697301::1593674967829042455,0,,1420,0,1
3301580716717560000 ,169697301::1593674967829042455,0,,1214,0,1
7277049037267890000 ,169697301::1593674967829042455,0,,855,0,1
8770818899232640000 ,169697301::1593674967829042455,0,,230,0,1
7473275715816100000 ,169697301::1593674967829042455,0,,3705,0,1
4500690877411800000 ,169697301::1593674967829042455,0,,69,0,1
2796093882541530000 ,169697301::1593674967829042455,0,,3526,0,1
452563610951495000 ,169697301::1593674967829042455,0,,419,0,1
7096308781957510000 ,169697301::1593674967829042455,1,,11511,1,1
2321543016265240000 ,169697301::1593674967829042455,1,1,6862,1,1
2173797888751470000 ,169697301::1593674967829042455,1,,1524,1,1
462542129664334000 ,169697301::1593674967829042455,0,,542,0,1
6715044155515230000 ,169697301::1593674967829042455,0,,139,0,1
706071990390333000 ,169697301::1593674967829042455,1,,1901,1,1
6131351374099200000 ,169697301::1593674967829042455,0,,3469,0,1
4289207050727470000 ,169697301::1593674967829042455,39,,19457,39,1
8013154932848370000 ,169697301::1593674967829042455,0,,5165,0,1
5291731383227570000 ,169697301::1593674967829042455,2,,3918,2,1
7905259891357540000 ,169697301::1593674967829042455,1,,4032,1,1
718745719406435000 ,169697301::1593674967829042455,0,,1377,0,1
7327042680798330000 ,169697301::1593674967829042455,1,,650,1,1
7957127140757410000 ,169697301::1593674967829042455,0,,1882,0,1
297495908861403000 ,169697301::1593674967829042455,0,,4211,0,1
379099595518046000 ,169697301::1593674967829042455,1,1,1155,1,1
6885130379781490000 ,169697301::1593674967829042455,0,,890,0,1
4984250213025090000 ,169697301::1593674967829042455,0,,937,0,1
1125701303897520000 ,169697301::1593674967829042455,0,,2114,0,1
6598882555129770000 ,169697301::1593674967829042455,0,,4072,0,1
5594825627304300000 ,169697301::1593674967829042455,3,,10463,3,1
5112817990436640000 ,169697301::1593674967829042455,1,1,960,1,1
9146963930910520000 ,169697301::1593674967829042455,0,,1453,0,1
1006683305365150000 ,169697301::1593674967829042455,1,,637,1,1
7300122376581270000 ,169697301::1593674967829042455,8,0,83760,8,1
5015204915302730000 ,169697301::1593674967829042455,0,,5845,0,1
5949134341646350000 ,169697301::1593674967829042455,0,,3746,0,1
1381940017082040000 ,169697301::1593674967829042455,1,,2709,1,1
4569549846583170000 ,169697301::1593674967829042455,0,,3625,0,1
2654910992576120000 ,169697301::1593674967829042455,1,,3142,1,1
1869247373316350000 ,169697301::1593674967829042455,0,,4665,0,1
3343827777722300000 ,169697301::1593674967829042455,0,,306,0,1
4173112923150860000 ,169697301::1593674967829042455,0,,2138,0,1
3112689860013780000 ,169697301::1593674967829042455,0,1,967,0,1
1174300253775830000 ,169697301::1593674967829042455,1,,1045,1,1
5351414021098240000 ,169697301::1593674967829042455,0,1,914,0,1
4498809011628710000 ,169697301::1593674967829042455,0,,4968,0,1
9135280390497180000 ,169697301::1593674967829042455,0,1,21591,0,1
441217546652611000 ,169697301::1593674967829042455,0,,122,0,1
8614938645860600000 ,169697301::1593674967829042455,0,,1233,0,1
3718193332848230000 ,169697301::1593674967829042455,0,,413,0,1
6839463328721930000 ,169697301::1593674967829042455,0,1,412,0,1
8924393474179700000 ,169697301::1593674967829042455,0,,1801,0,1
4883043176769630000 ,169697301::1593674967829042455,0,,1448,0,1
4010025288404170000 ,169697301::1593674967829042455,0,,852,0,1
1987871898087560000 ,169697301::1593674967829042455,1,,3278,1,1
7780741405975070000 ,169697301::1593674967829042455,0,,912,0,1
7557098230038210 ,169093256::7557098230038210,2,0,8272,2,0
7006366155306920 ,169090009::7006366155306921,0,0,606,0,0
581893399200304 ,169287010::581893399200304,0,0,78,0,0
4541363691811170000 ,177680282::448733672400177501,1,0,3260,1,1
7565867189551700000 ,177680282::448733672400177501,0,1,439,0,1
4748329756110490000 ,177675333::7934937856526825507,1,0,4503,1,1
3519248201466030000 ,177675333::7934937856526825507,0,1,1078,0,1
3406269062915730 ,177542673::3406269062915739,0,0,53,0,0
605673286814150000 ,169698252::283207973020366,0,1,1524,0,1
283207973020366 ,169698252::283207973020366,1,0,5100,1,1
9188825343678660 ,177248723::9188825343678669,0,0,7859,0,0
5839357936231980000 ,2886860808::6062930267837779041,0,0,15466,1,1
5839357936231980000 ,2886860808::6062930267837779041,0,1,15343,0,1
1925072762858760 ,177525829::1925072762858764,0,0,56,0,0
7360369169698940000 ,169621023::5025362052788893690,1,1,10663,1,2
4577591824809220000 ,169621023::5025362052788893690,0,1,2540,0,2
8285972784661900000 ,169621023::5025362052788893690,0,2,1364,0,2
472409648245084000 ,169621023::5025362052788893690,0,1,1040,0,2
5455692442570350000 ,169621023::5025362052788893690,5,0,168350,5,2
39920582194376000 ,169621023::5025362052788893690,0,1,530,0,2
8263912082214860 ,169631823::8263912082214865,0,0,477,0,0
3202280436915380000 ,169090120::3202280436915385058,0,0,943,0,0
8609302036668790000 ,2886860852::8856997786104520244,3,1,352895,3,5
1790039906968750000 ,2886860852::8856997786104520244,8,3,251172,8,5
5107563539024490000 ,2886860852::8856997786104520244,0,4,274,0,5
720201308046862000 ,2886860852::8856997786104520244,1,3,15914,1,5
1700382894632500000 ,2886860852::8856997786104520244,0,,109,0,5
2261295795883910000 ,2886860852::8856997786104520244,0,3,1507,0,5
5729625231261610000 ,2886860852::8856997786104520244,0,3,483,0,5
5721151888350250000 ,2886860852::8856997786104520244,0,1,5684,0,5
4996247469189240000 ,2886860852::8856997786104520244,12,4,225506,12,5
1636098115382390000 ,2886860852::8856997786104520244,5,4,94345,5,5
387266362592492000 ,2886860852::8856997786104520244,2,3,1564,2,5
7024846555381190 ,2886860852::8856997786104520244,1,3,5617,1,5
3760797486151800000 ,2886860852::8856997786104520244,0,3,2589,0,5
2371472255456610000 ,2886860852::8856997786104520244,0,,1001,0,5
5794512824470050000 ,2886860852::8856997786104520244,1,3,8886,1,5
16289841884963800 ,2886860852::8856997786104520244,1,,1410,1,5
6797128948121870000 ,2886860852::8856997786104520244,1,2,13265,1,5
9171161488604450000 ,2886860852::8856997786104520244,0,3,499,0,5
6668014056387990000 ,2886860852::8856997786104520244,30,2,333940,30,5
4837288777203170000 ,2886860852::8856997786104520244,1,4,8283,1,5
4229487144882720000 ,2886860852::8856997786104520244,1,,1398,1,5
308896936086795000 ,2886860852::8856997786104520244,1,4,4286,1,5
3079897617079620000 ,2886860852::8856997786104520244,0,1,18776,0,5
5090329267877310000 ,2886860852::8856997786104520244,1,,3179,1,5
759799419950454000 ,2886860852::8856997786104520244,21,,12466,21,5
8699360283871570000 ,2886860852::8856997786104520244,0,3,753,0,5
5691707980934550000 ,2886860852::8856997786104520244,0,3,967,0,5
4282992400189450000 ,2886860852::8856997786104520244,3,4,5894,3,5
7632131073368880000 ,2886860852::8856997786104520244,1,4,590,1,5
4105803617914350000 ,2886860852::8856997786104520244,4,2,26460,4,5
6560109793494540000 ,2886860852::8856997786104520244,2,3,1475,2,5
8373351991814930000 ,2886860852::8856997786104520244,0,3,1028,0,5
4906851878017850000 ,2886860852::8856997786104520244,1,3,17604,1,5
4343533997700020000 ,2886860852::8856997786104520244,2,3,1014,2,5
4230325514815500000 ,2886860852::8856997786104520244,0,5,1959,0,5
2281693693805650000 ,2886860852::8856997786104520244,0,5,1507,0,5
3119141366097750000 ,2886860852::8856997786104520244,1,3,2484,1,5
8798200944260200000 ,2886860852::8856997786104520244,0,,1618,0,5
8663940885316760000 ,2886860852::8856997786104520244,0,5,4915,0,5
8633686531570660000 ,2886860852::8856997786104520244,0,,823,0,5
2219507923276840000 ,2886860852::8856997786104520244,0,1,2176,0,5
4550886063042820000 ,2886860852::8856997786104520244,10,2,39085,10,5
8523748129496170000 ,2886860852::8856997786104520244,1,3,9904,1,5
7396067990508780000 ,2886860852::8856997786104520244,3,2,5871,3,5
1964713167607640000 ,2886860852::8856997786104520244,1,4,4390,1,5
3301047973505570000 ,2886860852::8856997786104520244,1,3,8781,1,5
8083917501109500000 ,2886860852::8856997786104520244,1,3,2680,1,5
6002690239447930000 ,2886860852::8856997786104520244,1,,892,1,5
1491041806568870000 ,2886860852::8856997786104520244,2,3,988,2,5
3756964421591030000 ,2886860852::8856997786104520244,1,3,5426,1,5
5365931542599780000 ,2886860852::8856997786104520244,0,1,1110,0,5
5712916323233930000 ,2886860852::8856997786104520244,0,,890,0,5
5666299916001690000 ,2886860852::8856997786104520244,0,,3658,0,5
4448298987227980000 ,2886860852::8856997786104520244,7,1,79330,7,5
1687217621861730000 ,2886860852::8856997786104520244,0,,792,0,5
1267669573369220000 ,2886860852::8856997786104520244,0,4,992,0,5
6869219954835690000 ,2886860852::8856997786104520244,0,4,850,0,5
3625428342655680000 ,2886860852::8856997786104520244,0,3,1754,0,5
8311768063717830000 ,2886860852::8856997786104520244,0,1,994,0,5
6316712900086530000 ,2886860852::8856997786104520244,10,0,479687,10,5
346405930980271000 ,2886860852::8856997786104520244,3,4,7801,3,5
5020634755152950000 ,2886860852::8856997786104520244,1,,924,1,5
8477695396127810000 ,2886860852::8856997786104520244,0,,947,0,5
7151881843059040000 ,2886860852::8856997786104520244,1,,3192,1,5
8864154192723540000 ,2886860852::8856997786104520244,1,2,3338,1,5
3160100592754230000 ,2886860852::8856997786104520244,1,3,6694,1,5
2464545347719950000 ,2886860852::8856997786104520244,1,3,6278,1,5
1982687571256370000 ,2886860852::8856997786104520244,1,2,3721,1,5
6897830127368950000 ,2886860852::8856997786104520244,0,,393,0,5
5474347521779160000 ,2886860852::8856997786104520244,1,,1132,1,5
2372164696789430000 ,2886860852::8856997786104520244,0,,627,0,5
6527127177207910000 ,2886860852::8856997786104520244,0,3,1484,0,5
5212793638353870000 ,2886860852::8856997786104520244,2,3,2895,2,5
4037355994583780000 ,2886860852::8856997786104520244,1,,1623,1,5
1624772793213120000 ,2886860852::8856997786104520244,0,,902,0,5
7124369360175220000 ,2886860852::8856997786104520244,0,,421,0,5
3820899572336740000 ,2886860852::8856997786104520244,0,3,2297,0,5
3157904418311190000 ,2886860852::8856997786104520244,0,,919,0,5
9167217780689780000 ,2886860852::8856997786104520244,0,,1811,0,5
7621293377562550000 ,2886860852::8856997786104520244,2,3,2224,2,5
8940107695093970000 ,2886860852::8856997786104520244,0,,539,0,5
5326672463512470 ,177528664::5326672463512475,0,0,92,0,0
4083467369955380 ,177228517::4083467369955380,2,0,13315,2,0
6346596559529410000 ,2886860828::2099079769467756575,0,1,565,0,1
4402405447622860000 ,2886860828::2099079769467756575,1,0,2020,1,1
669981123422098 ,169357359::669981123422098,0,0,68,0,0
7927782050880700000 ,2886860853::3828986231725259609,0,1,536,0,1
8371844968295800000 ,2886860853::3828986231725259609,1,0,2399,1,1
4150842298833240000 ,169697503::8570044920327758674,1,2,3387,1,2
7908787442876260000 ,169697503::8570044920327758674,4,2,12471,4,2
1270851050156100000 ,169697503::8570044920327758674,1,0,26575,1,2
3802372060389660000 ,169697503::8570044920327758674,4,1,24607,4,2
3094512439686130 ,177247113::3094512439686132,0,0,12911,0,0
4636737290281520 ,177559771::4636737290281522,0,0,45,0,0
4618834566577310 ,177223042::4618834566577313,0,0,7746,0,0
8817935622755730 ,177403305::8817935622755735,2,0,8287,2,0
4715831749771120 ,169619272::4715831749771128,0,0,4358,0,0
304290210118220000 ,169552539::6760595392880928061,0,0,145,1,1
304290210118220000 ,169552539::6760595392880928061,0,1,78,0,1
930812970137882000 ,2886860802::2114358465661385344,0,0,555,0,0
1148958006491390000 ,169162822::8739503770226123356,0,0,1186,0,0
7789894274411420 ,169285657::7789894274411421,0,0,65,0,0
3938633185328140000 ,177247580::7635541794376933922,0,0,10336,0,0
550426123965268000 ,177568528::4082474503370173086,1,0,5478,1,1
6397501380792120000 ,177568528::4082474503370173086,0,1,596,0,1
401725327429172 ,177664081::401725327429172,0,0,66507,0,0
411257976093149 ,177525829::411257976093149,0,0,67,0,0
6540118954665810 ,177631851::6540118954665816,0,0,55,0,0
5315128300888250000 ,169480604::6844944797131848844,2,0,25209,2,1
623372218599872000 ,169480604::6844944797131848844,0,1,13756,0,1
4839316821476300000 ,169480604::6844944797131848844,0,1,4536,0,1
601870107800769 ,169552663::601870107800769,0,0,53,0,0
7691847405399220 ,177369397::7691847405399224,0,0,88778,0,0
8019625152235050 ,169552262::8019625152235057,0,0,1891,0,0
2394183802387890 ,177288920::2394183802387890,0,0,3844,0,0
8992345841164660 ,177541334::8992345841164661,0,0,62,0,0
7546536197220880000 ,2886860834::5257379568591214436,0,1,586,0,1
1357844044253670000 ,2886860834::5257379568591214436,1,0,1997,1,1
5053788576929860000 ,2886860803::3961980174010423802,0,1,627,0,1
9101852847182890000 ,2886860803::3961980174010423802,1,0,2566,1,1
3958212496198450 ,177217603::3958212496198452,0,0,7093,0,0
6861801104040440 ,177364627::6861801104040444,0,0,74,0,0
8828879352754620000 ,177564327::7656146352816027770,0,0,11846,0,0
5600396829559650 ,169091404::5600396829559652,0,0,4066,0,0
8893811403812400000 ,177398501::6397038685704938,0,1,1715,0,1
6397038685704930 ,177398501::6397038685704938,1,0,3628,1,1
2620784383250460000 ,2886860833::2954662461243695775,0,0,648,0,0
5291383949970450 ,169156064::5291383949970457,0,0,56,0,0
2070089095440780000 ,177642710::4611161591303355972,0,0,639,0,0
6369236776660030 ,177693728::6369236776660031,0,0,2698,0,0
6027863569274790 ,169285975::6027863569274796,2,0,6709,2,0
5330146307494350000 ,2886860809::230029625218352032,0,1,1405,0,1
8785005680929580000 ,2886860809::230029625218352032,1,0,3535,1,1
1092672389694930 ,169680475::1092672389694939,0,0,447,0,0
3503410394918870 ,169488797::3503410394918878,0,0,5435,0,0
3612545370616600 ,177651289::3612545370616601,0,0,43,0,0
4681955490313820000 ,169092051::4534035128450323,0,1,1289,0,1
4534035128450320 ,169092051::4534035128450323,1,0,4172,1,1
3955246903601440000 ,177393319::7530215114625569256,0,0,1081,0,0
6212599515870900 ,177314603::6212599515870906,0,0,65,0,0
6714695419754530000 ,2886860839::7724719565381846453,1,0,2145,1,1
8227449494879660000 ,2886860839::7724719565381846453,0,1,605,0,1
5640348023861630000 ,2886860821::670594754993894346,0,0,44317,0,0
7646777045185080 ,177687570::7646777045185085,0,0,3139049,0,0
1573804155225590000 ,169372101::778671387583180888,0,0,1370,0,0
2787214961768550000 ,169166534::5453833210330038984,4,2,8827,4,2
1484423208277980000 ,169166534::5453833210330038984,1,2,5445,1,2
7983401430082000000 ,169166534::5453833210330038984,0,2,15933,0,2
8873302941692850000 ,169166534::5453833210330038984,1,1,20239,1,2
731593128842925000 ,169166534::5453833210330038984,2,0,51246,2,2
2958372072346350000 ,169166534::5453833210330038984,5,1,23141,5,2
5360345643849630 ,177314577::5360345643849631,0,0,57,0,0
3944827965001010 ,169494471::3944827965001010,0,0,60,0,0
492665319075752000 ,177528111::2048205284415488582,0,0,898,0,0
2614026250835830 ,177525069::2614026250835834,0,0,4925,0,0
2709730869751450000 ,2886860828::48342554184924792,0,0,212,0,0
5829088381603890 ,177642443::5829088381603894,0,0,4654,0,0
2449309636781690000 ,169373362::151172713633394227,0,1,8986,0,1
1007556055721100000 ,169373362::151172713633394227,1,0,17718,1,1
8115294694338020000 ,169631754::1743011162957548415,1,2,7559,1,4
6414896978957920000 ,169631754::1743011162957548415,0,2,703,0,4
4320732996014280000 ,169631754::1743011162957548415,4,3,435271,4,4
4934573519243250000 ,169631754::1743011162957548415,16,3,261286,16,4
8341695692589450000 ,169631754::1743011162957548415,0,2,1554,0,4
